timestamp,battery_voltage,battery_current,min_cell_voltage,max_cell_voltage,remain,soc,duty,battery_average_temp,battery_max_temp,pcb_average_temp,pcb_max_temp,cell_id_0,cell_id_1,cell_id_2,cell_id_3,cell_id_4,cell_id_5,cell_id_6,cell_id_7,cell_id_8,cell_id_9,cell_id_10,cell_id_11
1732017529.6708884,,,,,0,214,0,,,,,,,,,,,,,,,,
1732017529.671045,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017529.6710923,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017529.6717026,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017529.6717775,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017530.222968,46.165800000000004,1.869,,,,,,,,,,,,,,,,,,,,,
1732017530.22302,,,3.8203,3.8877,,,,,,,,,,,,,,,,,,,
1732017530.223556,,,,,0,214,0,,,,,,,,,,,,,,,,
1732017530.2236433,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017530.2237222,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017530.2237902,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017530.22436,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017530.7749696,46.165800000000004,1.872,,,,,,,,,,,,,,,,,,,,,
1732017530.7750478,,,3.8203,3.8877,,,,,,,,,,,,,,,,,,,
1732017530.7757413,,,,,0,213,0,,,,,,,,,,,,,,,,
1732017530.7758422,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017530.7766008,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017530.7767816,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017530.7771068,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017531.327889,46.165600000000005,1.897,,,,,,,,,,,,,,,,,,,,,
1732017531.3279977,,,3.8202000000000003,3.8877,,,,,,,,,,,,,,,,,,,
1732017531.328033,,,,,0,213,0,,,,,,,,,,,,,,,,
1732017531.328064,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017531.3288236,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017531.328945,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017531.3289955,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017531.8796883,46.165600000000005,1.893,,,,,,,,,,,,,,,,,,,,,
1732017531.8799324,,,3.8202000000000003,3.8877,,,,,,,,,,,,,,,,,,,
1732017531.8805435,,,,,0,213,0,,,,,,,,,,,,,,,,
1732017531.8806043,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017531.8813043,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017531.8813727,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017531.8814003,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017532.4318736,46.165600000000005,1.873,,,,,,,,,,,,,,,,,,,,,
1732017532.4323082,,,3.8202000000000003,3.8877,,,,,,,,,,,,,,,,,,,
1732017532.432505,,,,,0,212,0,,,,,,,,,,,,,,,,
1732017532.4332378,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017532.4332714,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017532.433649,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017532.4339747,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017532.9850748,46.165600000000005,1.887,,,,,,,,,,,,,,,,,,,,,
1732017532.9851599,,,3.8202000000000003,3.8877,,,,,,,,,,,,,,,,,,,
1732017532.9853673,,,,,0,212,0,,,,,,,,,,,,,,,,
1732017532.9858706,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017532.9859269,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017532.9863672,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017532.9871671,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017533.53874,46.1657,1.895,,,,,,,,,,,,,,,,,,,,,
1732017533.538788,,,3.8204000000000002,3.8877,,,,,,,,,,,,,,,,,,,
1732017533.538814,,,,,0,211,0,,,,,,,,,,,,,,,,
1732017533.5388424,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017533.538867,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017533.5393627,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017533.5394402,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017534.0900154,46.1657,1.887,,,,,,,,,,,,,,,,,,,,,
1732017534.0908825,,,3.8204000000000002,3.8877,,,,,,,,,,,,,,,,,,,
1732017534.0909925,,,,,0,211,0,,,,,,,,,,,,,,,,
1732017534.0910535,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017534.0912821,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017534.0913749,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017534.092124,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017534.6430697,46.1657,1.883,,,,,,,,,,,,,,,,,,,,,
1732017534.643168,,,3.8204000000000002,3.8877,,,,,,,,,,,,,,,,,,,
1732017534.6432106,,,,,0,210,0,,,,,,,,,,,,,,,,
1732017534.6439285,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017534.6445668,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017534.644656,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017534.644694,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017535.1950815,46.1657,1.866,,,,,,,,,,,,,,,,,,,,,
1732017535.1953597,,,3.8204000000000002,3.8877,,,,,,,,,,,,,,,,,,,
1732017535.1959913,,,,,0,210,0,,,,,,,,,,,,,,,,
1732017535.1960585,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017535.1963964,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017535.1965003,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017535.196641,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017535.74766,46.1661,1.901,,,,,,,,,,,,,,,,,,,,,
1732017535.748472,,,3.8204000000000002,3.8876000000000004,,,,,,,,,,,,,,,,,,,
1732017535.7485404,,,,,0,209,0,,,,,,,,,,,,,,,,
1732017535.7485723,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017535.7494466,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017535.7498121,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017535.74993,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017536.2997508,46.1661,1.8860000000000001,,,,,,,,,,,,,,,,,,,,,
1732017536.3001313,,,3.8204000000000002,3.8876000000000004,,,,,,,,,,,,,,,,,,,
1732017536.300447,,,,,0,209,0,,,,,,,,,,,,,,,,
1732017536.3007133,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017536.3010986,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017536.3013592,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017536.3018997,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017536.8525517,46.1661,1.891,,,,,,,,,,,,,,,,,,,,,
1732017536.8526156,,,3.8204000000000002,3.8876000000000004,,,,,,,,,,,,,,,,,,,
1732017536.8530385,,,,,0,208,0,,,,,,,,,,,,,,,,
1732017536.8531406,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017536.8537338,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017536.8541934,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017536.8545077,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017537.4056473,46.1661,1.879,,,,,,,,,,,,,,,,,,,,,
1732017537.4063432,,,3.8204000000000002,3.8876000000000004,,,,,,,,,,,,,,,,,,,
1732017537.406404,,,,,0,208,0,,,,,,,,,,,,,,,,
1732017537.4064388,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017537.4064653,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017537.4065115,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017537.4072733,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017537.9575124,46.1651,1.867,,,,,,,,,,,,,,,,,,,,,
1732017537.9575639,,,3.8203,3.8876000000000004,,,,,,,,,,,,,,,,,,,
1732017537.9583206,,,,,0,208,0,,,,,,,,,,,,,,,,
1732017537.9584055,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017537.9589417,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017537.9590187,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017537.9592748,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017538.5097134,46.1651,1.8920000000000001,,,,,,,,,,,,,,,,,,,,,
1732017538.5099688,,,3.8203,3.8876000000000004,,,,,,,,,,,,,,,,,,,
1732017538.510391,,,,,0,207,0,,,,,,,,,,,,,,,,
1732017538.5104697,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017538.510918,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017538.511298,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017538.5115995,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017539.0628548,46.1651,1.8900000000000001,,,,,,,,,,,,,,,,,,,,,
1732017539.062936,,,3.8203,3.8876000000000004,,,,,,,,,,,,,,,,,,,
1732017539.0629785,,,,,0,207,0,,,,,,,,,,,,,,,,
1732017539.0630765,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017539.063905,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017539.0643678,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017539.0644562,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
1732017539.6054554,46.1651,1.8780000000000001,,,,,,,,,,,,,,,,,,,,,
1732017539.6055312,,,3.8203,3.8876000000000004,,,,,,,,,,,,,,,,,,,
1732017539.605821,,,,,0,206,0,,,,,,,,,,,,,,,,
1732017539.6060672,,,,,,,,24,25,38,38,,,,,,,,,,,,
1732017539.6062987,,,,,,,,,,,,3.86,3.86,3.88,3.86,,,,,,,,
1732017539.6067126,,,,,,,,,,,,,,,,3.87,3.86,3.8200000000000003,3.8200000000000003,,,,
1732017539.6069744,,,,,,,,,,,,,,,,,,,,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003
